data,visite_sito,visualizzazioni_pagina,durata_media_sessione,frequenza_rimbalzo,click_annunci,spesa_ads,email_inviate,aperture_email,click_email,ordini,valore_totale_ordini,utenti_nuovi,churn_rate,tasso_conversione,segmento_dominante
2024-06-29,135,263,165.0,45.5,0,99.18,616,199,66,22,2032.6,6,3.85,0.167,D
2024-06-30,114,105,132.1,52.9,11,102.29,680,198,95,33,3982.51,13,3.92,0.294,C
2024-07-01,68,94,167.6,36.3,7,89.66,908,328,113,45,4004.34,6,3.35,0.672,B
2024-07-02,107,227,93.9,55.2,-1,106.29,886,352,103,34,3695.63,8,3.5,0.321,A
2024-07-03,73,144,131.2,40.4,14,105.34,924,351,105,37,2762.5,17,3.36,0.516,A
2024-07-04,31,-14,129.4,42.7,8,102.04,818,281,100,27,2000.39,-7,3.14,0.875,C
2024-07-05,114,213,152.0,46.4,5,103.24,818,286,84,23,2455.05,1,3.84,0.203,B
2024-07-06,103,58,144.9,60.1,12,100.13,636,240,81,30,3330.21,0,3.81,0.299,A
2024-07-07,95,141,146.5,57.5,6,117.0,610,236,65,16,1048.2,5,3.8,0.178,D
2024-07-08,75,176,145.6,52.7,4,95.27,872,298,107,39,3585.83,-4,3.45,0.529,C
2024-07-09,77,125,150.6,50.8,1,92.56,820,287,94,31,2106.68,7,3.57,0.4,D
2024-07-10,110,152,163.5,39.1,7,87.58,855,305,100,30,2624.66,9,4.53,0.272,B
2024-07-11,105,213,153.7,49.6,6,84.28,911,330,103,31,3297.12,2,3.53,0.303,D
2024-07-12,77,171,142.9,46.5,4,81.66,871,302,103,29,2423.98,16,3.53,0.381,A
2024-07-13,11,83,160.0,44.5,0,84.71,594,205,86,11,878.94,0,4.18,1.012,A
2024-07-14,62,144,170.7,48.9,5,92.38,573,228,79,30,2196.08,16,3.74,0.488,D
2024-07-15,116,240,136.1,47.2,4,95.93,821,311,101,37,3054.59,9,3.33,0.323,D
2024-07-16,39,100,148.5,53.4,-2,92.6,764,277,91,37,4297.13,3,3.49,0.955,B
2024-07-17,101,175,179.0,38.2,-3,83.94,832,325,106,30,2751.47,4,3.49,0.298,A
2024-07-18,97,160,122.4,50.5,7,100.1,845,288,110,55,4476.54,9,3.82,0.567,B
2024-07-19,96,141,195.1,42.8,-8,98.0,768,301,85,24,2065.91,16,3.73,0.257,C
2024-07-20,83,72,116.5,48.3,5,88.52,547,202,65,12,302.46,4,3.75,0.147,D
2024-07-21,32,4,141.4,50.9,1,83.1,529,250,49,4,-69.2,8,4.36,0.148,B
2024-07-22,33,39,126.2,44.4,11,94.63,773,246,101,13,1938.6,-4,3.83,0.419,A
2024-07-23,64,115,204.7,47.6,2,90.55,799,266,112,51,4553.25,14,3.66,0.793,C
2024-07-24,102,236,137.4,48.4,6,73.71,731,264,88,44,4990.83,4,3.78,0.438,C
2024-07-25,65,102,137.5,46.2,2,87.04,807,290,79,32,2836.41,15,3.48,0.489,B
2024-07-26,61,149,140.7,47.0,5,89.87,807,321,101,24,2193.38,6,3.87,0.396,B
2024-07-27,2,57,152.4,48.1,7,77.79,539,175,57,36,3606.13,15,0.36,5.0,D
2024-07-28,100,149,141.8,45.5,2,88.22,469,182,51,14,-7.02,-1,3.92,0.147,A
2024-07-29,102,193,146.7,49.2,8,71.32,742,283,94,29,2751.33,-4,4.31,0.287,B
2024-07-30,103,153,61.8,51.1,0,98.77,805,296,98,47,4211.08,4,3.89,0.454,C
2024-07-31,99,225,151.4,45.9,6,97.44,681,219,77,34,3844.23,-3,3.79,0.346,B
2024-08-01,95,185,150.4,56.9,8,81.99,750,290,84,51,5086.95,-4,3.65,0.534,D
2024-08-02,67,49,176.0,50.0,7,87.71,721,277,87,29,2109.54,13,3.69,0.438,C
2024-08-03,55,96,182.7,45.8,12,59.54,551,204,62,16,2134.39,5,3.38,0.305,B
2024-08-04,37,142,145.3,49.9,0,71.65,503,180,51,12,967.8,-1,3.71,0.326,A
2024-08-05,153,236,170.4,43.0,-2,79.85,757,269,88,12,693.03,11,4.0,0.083,C
2024-08-06,91,169,122.5,47.9,-1,71.65,758,263,93,28,2683.04,3,3.63,0.312,A
2024-08-07,68,136,169.2,46.6,7,89.1,792,290,93,42,3704.73,23,3.61,0.618,A
2024-08-08,89,91,135.7,43.3,7,101.51,727,255,76,30,3526.13,1,3.73,0.341,B
2024-08-09,45,98,120.4,52.1,3,69.37,741,242,96,31,2981.5,-8,3.68,0.688,B
2024-08-10,90,75,145.4,46.7,-1,72.36,464,141,33,1,255.39,17,4.18,0.019,D
2024-08-11,37,28,185.0,45.8,7,82.7,541,174,61,21,2365.63,1,3.6,0.567,C
2024-08-12,84,188,154.5,46.0,-1,96.07,696,248,78,37,3920.93,28,3.23,0.445,D
2024-08-13,105,186,187.4,62.3,9,67.35,699,244,85,33,3413.59,5,4.28,0.318,B
2024-08-14,90,128,131.3,46.4,18,81.69,712,253,89,31,3520.57,17,3.68,0.347,B
2024-08-15,71,137,176.2,37.6,6,97.05,662,241,88,21,2224.18,17,3.74,0.297,D
2024-08-16,74,115,133.7,41.7,6,61.95,713,237,79,34,3228.64,2,3.52,0.472,B
2024-08-17,50,81,155.6,52.6,0,65.3,521,211,67,-9,-236.67,-2,3.85,0.0,D
2024-08-18,30,81,155.4,55.5,-5,73.53,498,169,61,23,2103.91,10,3.84,0.785,B
2024-08-19,51,46,166.5,44.9,0,72.21,649,218,64,45,4146.68,10,3.71,0.888,A
2024-08-20,112,182,156.3,55.1,-1,85.21,690,251,98,17,2478.3,-2,4.01,0.159,B
2024-08-21,66,91,131.5,53.4,-3,79.17,713,212,74,21,2757.31,-4,3.71,0.324,A
2024-08-22,44,-8,172.0,47.2,11,58.68,631,205,79,23,2110.16,-20,3.76,0.532,A
2024-08-23,51,37,193.3,46.0,5,81.27,652,248,81,20,1622.97,11,3.71,0.396,A
2024-08-24,85,215,135.4,50.5,5,70.03,503,141,62,33,3743.95,5,3.63,0.391,A
2024-08-25,69,130,104.1,55.2,2,88.25,483,191,54,23,2521.65,5,3.83,0.338,B
2024-08-26,86,72,162.5,50.5,2,68.93,689,271,89,29,2837.46,-8,3.59,0.343,D
2024-08-27,68,32,141.7,45.9,8,68.56,730,248,75,31,2643.93,-4,3.71,0.454,B
2024-08-28,87,134,146.7,48.3,3,80.05,685,245,81,27,2630.21,3,3.81,0.314,D
2024-08-29,52,161,163.9,58.4,6,82.0,689,263,78,58,5252.95,-1,3.29,1.118,B
2024-08-30,68,99,138.6,50.7,2,78.59,748,252,84,28,2261.82,8,3.48,0.422,A
2024-08-31,75,186,143.3,53.6,1,56.99,458,177,58,23,2154.38,13,3.97,0.308,A
2024-09-01,69,129,147.5,51.8,-1,115.78,439,140,61,3,483.21,29,3.68,0.056,D
2024-09-02,35,80,186.7,48.9,-4,99.69,673,226,78,19,1575.53,3,3.39,0.546,C
2024-09-03,43,2,150.8,49.5,4,112.04,671,218,86,37,3832.32,15,3.15,0.87,D
2024-09-04,69,157,119.1,54.7,5,95.11,640,230,77,12,1811.77,-1,3.53,0.187,B
2024-09-05,113,165,120.1,53.8,0,113.49,623,241,67,2,666.97,-5,4.29,0.018,C
2024-09-06,16,69,153.5,50.2,4,100.64,721,248,84,27,2298.63,-1,2.41,1.628,C
2024-09-07,56,50,121.8,46.7,5,95.58,465,137,53,30,3144.4,-10,3.36,0.54,D
2024-09-08,0,8,110.9,52.5,-5,115.26,432,129,46,14,1342.45,0,4.38,0.0,A
2024-09-09,48,95,165.9,48.0,0,110.26,674,243,84,23,1529.83,-2,3.44,0.489,D
2024-09-10,56,82,167.1,46.8,7,101.44,642,261,78,6,942.86,-13,3.85,0.12,B
2024-09-11,54,106,140.8,62.8,8,121.84,636,230,63,25,2390.9,22,3.32,0.475,D
2024-09-12,49,66,157.3,41.0,0,102.68,659,223,65,27,3790.64,0,3.8,0.558,B
2024-09-13,62,68,154.7,53.6,6,107.18,602,226,75,6,1291.33,-10,4.17,0.099,B
2024-09-14,34,134,165.1,44.1,10,109.33,458,155,48,28,2928.51,12,3.55,0.84,B
2024-09-15,10,68,165.1,49.1,8,100.25,504,168,62,27,2636.95,-6,1.96,2.756,D
2024-09-16,90,106,84.9,64.4,5,110.97,651,208,84,38,3572.91,19,3.68,0.428,A
2024-09-17,86,166,144.0,44.4,2,100.75,625,246,64,28,2073.79,1,3.58,0.332,B
2024-09-18,88,103,162.9,44.9,1,101.8,620,166,63,27,1610.56,3,3.51,0.313,B
2024-09-19,19,-28,139.7,49.3,8,119.39,622,233,88,31,2359.35,5,3.1,1.607,C
2024-09-20,73,169,150.9,44.7,5,95.23,626,209,77,35,3168.33,13,3.85,0.48,B
2024-09-21,66,20,168.8,52.7,7,81.38,431,142,48,-3,-1343.45,14,3.79,0.0,C
2024-09-22,18,76,152.0,46.2,6,121.51,470,198,48,1,-164.01,0,3.96,0.064,B
2024-09-23,62,87,187.7,50.8,10,130.8,579,188,65,14,1139.45,11,3.73,0.225,C
2024-09-24,64,92,178.2,41.2,5,101.17,657,216,69,21,1814.11,13,3.4,0.331,C
2024-09-25,120,213,147.0,40.1,8,85.78,619,214,81,32,2600.42,14,3.84,0.27,C
2024-09-26,125,230,145.0,48.1,9,101.99,641,232,70,29,2447.67,11,3.69,0.231,D
2024-09-27,10,-25,78.7,44.0,1,102.19,596,199,80,34,3991.05,-13,0.97,3.424,B
2024-09-28,121,230,141.8,56.9,-3,103.12,480,136,54,32,3250.55,18,3.34,0.267,A
2024-09-29,25,46,116.2,42.7,12,93.87,478,150,49,6,342.51,2,3.31,0.273,C
2024-09-30,98,94,155.5,43.6,6,110.8,658,256,75,26,2392.22,5,3.67,0.275,A
2024-10-01,86,129,153.8,50.9,-3,110.26,584,206,49,8,783.55,21,3.89,0.103,A
2024-10-02,36,126,167.4,45.4,0,90.09,655,238,77,23,1770.99,-10,3.21,0.665,C
2024-10-03,82,216,184.9,40.0,9,112.06,642,219,75,30,2339.69,24,3.9,0.365,B
2024-10-04,56,127,149.3,59.2,4,125.65,582,190,76,-8,-268.25,5,3.98,0.0,B
2024-10-05,61,39,207.0,41.7,2,106.9,441,187,37,36,3052.75,9,3.7,0.586,D
2024-10-06,57,115,155.8,47.8,12,101.89,453,154,63,27,1889.69,1,3.57,0.475,A
2024-10-07,100,203,117.2,49.3,0,103.93,648,218,84,23,2088.35,-6,3.58,0.233,A
2024-10-08,66,143,135.9,53.1,1,111.61,638,245,86,48,4388.73,5,3.46,0.721,A
2024-10-09,61,137,140.7,51.7,5,88.26,642,210,76,22,1017.53,9,3.33,0.363,A
2024-10-10,103,184,164.8,44.3,7,107.34,678,225,89,31,2847.12,17,3.92,0.307,C
2024-10-11,87,136,126.3,48.3,7,101.94,671,235,68,18,2100.37,6,3.55,0.211,C
2024-10-12,62,69,142.6,48.2,10,124.48,359,125,48,32,3154.49,-15,3.86,0.523,B
2024-10-13,26,-53,146.0,52.9,6,104.42,436,157,46,11,2172.28,-12,3.54,0.449,A
2024-10-14,35,73,138.8,43.6,8,123.03,633,263,62,21,2587.28,24,3.83,0.616,B
2024-10-15,43,78,170.3,58.3,3,95.5,586,212,61,32,3606.59,-6,3.07,0.744,A
2024-10-16,47,103,166.0,44.6,4,77.04,643,177,77,31,4198.84,19,3.27,0.656,C
2024-10-17,93,82,179.2,47.8,4,74.51,679,244,74,23,2501.07,0,3.91,0.253,C
2024-10-18,92,179,141.7,43.5,4,62.78,610,214,76,37,3463.61,7,4.02,0.408,A
2024-10-19,44,173,180.1,41.3,7,73.41,461,162,40,41,4188.84,10,3.76,0.924,D
2024-10-20,88,145,115.9,46.0,6,83.93,424,153,33,16,1184.34,0,3.86,0.184,C
2024-10-21,105,165,115.3,45.5,3,68.75,627,219,86,30,2786.81,26,4.32,0.288,B
2024-10-22,76,137,119.7,48.1,-1,55.25,693,241,90,31,2520.31,8,3.58,0.415,C
2024-10-23,40,166,150.2,44.1,3,72.2,635,234,67,36,3508.67,8,3.6,0.91,C
2024-10-24,115,133,180.1,51.3,3,63.55,667,222,80,20,1534.96,8,3.57,0.18,A
2024-10-25,59,105,134.9,45.7,4,69.37,598,190,80,23,1757.55,12,3.81,0.39,A
2024-10-26,61,57,138.1,45.0,14,72.2,515,241,65,5,689.27,21,3.23,0.088,C
2024-10-27,37,33,144.6,47.3,0,56.18,479,153,58,6,510.99,2,3.53,0.17,D
2024-10-28,40,62,164.3,53.4,4,57.32,655,231,87,22,1044.92,21,3.7,0.546,B
2024-10-29,27,111,138.1,50.6,9,78.54,680,208,75,24,1470.87,-3,2.9,0.881,B
2024-10-30,82,222,136.7,49.0,3,68.75,623,220,75,44,3446.25,15,3.7,0.539,C
2024-10-31,52,106,116.4,43.2,14,48.59,703,227,84,32,2508.3,10,3.77,0.624,B
2024-11-01,158,235,135.7,43.9,2,82.35,660,222,77,18,1891.85,5,3.76,0.118,A
2024-11-02,16,150,179.4,41.4,5,77.51,465,183,52,11,1147.45,3,3.14,0.716,B
2024-11-03,7,-8,152.3,55.4,0,67.93,458,169,55,30,3254.23,0,0.78,3.85,D
2024-11-04,81,102,131.5,52.4,1,62.19,660,242,79,37,3723.25,0,3.35,0.454,D
2024-11-05,118,100,180.9,43.5,5,84.01,701,210,75,25,2789.17,15,3.8,0.212,D
2024-11-06,74,188,135.4,46.8,8,79.45,691,278,89,26,2658.73,8,3.75,0.352,A
2024-11-07,90,193,185.5,43.5,6,100.1,705,223,76,38,3541.33,8,3.57,0.422,B
2024-11-08,17,149,185.1,43.2,10,80.79,689,271,80,17,2109.76,1,3.72,0.977,B
2024-11-09,31,-19,151.4,51.2,3,80.79,499,195,57,20,2333.18,2,3.25,0.669,A
2024-11-10,16,98,112.5,49.1,2,75.58,474,177,59,42,4024.38,-2,2.29,2.656,A
2024-11-11,26,46,207.2,57.1,17,85.76,765,250,74,25,2925.38,4,2.93,0.95,C
2024-11-12,71,154,159.7,54.9,6,84.19,654,232,85,21,719.99,0,3.79,0.294,C
2024-11-13,7,-70,141.9,55.9,0,90.81,742,250,83,27,2356.22,27,1.32,3.788,C
2024-11-14,35,129,173.9,51.4,0,73.44,748,262,99,27,2347.81,-10,3.71,0.787,A
2024-11-15,52,122,167.6,46.2,0,74.66,685,234,78,12,1660.33,0,3.69,0.231,B
2024-11-16,35,54,182.8,50.7,8,74.6,567,157,67,28,3340.91,-1,3.52,0.808,A
2024-11-17,66,138,133.4,47.9,2,87.67,532,208,79,37,2667.89,27,3.67,0.57,A
2024-11-18,86,99,158.0,56.8,5,95.13,750,261,87,25,2977.32,-4,3.6,0.292,B
2024-11-19,100,132,120.4,52.2,3,75.95,725,244,96,27,1931.75,14,3.96,0.278,B
2024-11-20,97,133,166.7,49.6,7,76.69,721,241,86,19,1151.27,12,4.4,0.196,D
2024-11-21,106,78,149.4,49.7,0,84.48,725,261,90,27,2329.95,14,3.94,0.255,B
2024-11-22,74,161,157.0,57.4,-1,79.29,747,243,90,24,2062.56,19,3.9,0.333,A
2024-11-23,67,167,146.3,42.0,5,91.68,559,150,73,15,608.42,18,4.02,0.229,A
2024-11-24,70,77,143.7,58.4,6,60.06,525,192,57,37,3722.37,2,3.13,0.537,C
2024-11-25,78,142,128.3,48.9,5,74.73,719,262,78,31,3135.7,9,3.82,0.396,A
2024-11-26,65,91,169.8,41.2,0,75.6,775,267,87,33,3581.95,-12,3.28,0.518,A
2024-11-27,70,129,187.2,43.7,6,60.66,782,250,94,39,3368.3,8,3.37,0.562,B
2024-11-28,53,53,136.1,41.3,0,74.66,778,274,91,36,3245.25,-2,4.1,0.681,A
2024-11-29,91,102,163.8,51.7,1,75.59,785,245,99,27,2494.24,7,3.68,0.304,C
2024-11-30,49,132,160.8,43.4,0,83.18,528,164,73,27,3321.75,-11,3.34,0.553,B
2024-12-01,35,54,150.2,49.8,11,96.77,511,164,53,14,-114.91,7,4.02,0.404,A
2024-12-02,57,193,111.8,56.2,7,83.64,748,278,83,33,2532.6,-11,3.25,0.577,C
2024-12-03,39,65,117.5,46.9,6,76.24,729,248,76,27,2482.67,5,3.31,0.699,B
2024-12-04,112,133,130.5,48.4,10,86.45,790,267,111,32,2352.8,-1,4.15,0.286,C
2024-12-05,88,202,96.5,44.6,18,97.98,784,313,96,19,1648.31,0,3.83,0.223,A
2024-12-06,50,111,185.2,45.7,-4,78.2,778,279,97,32,2895.29,16,3.01,0.656,C
2024-12-07,71,150,159.2,61.5,0,79.32,468,170,45,14,986.08,13,4.0,0.205,A
2024-12-08,36,117,149.3,52.9,1,94.49,522,175,62,2,235.37,15,3.83,0.062,B
2024-12-09,41,34,95.2,49.9,0,87.17,838,281,104,37,3657.75,19,3.75,0.892,A
2024-12-10,109,168,104.4,47.8,0,96.35,788,232,92,40,3555.55,3,3.52,0.373,D
2024-12-11,67,99,149.9,48.8,3,90.23,824,307,107,59,5130.25,21,3.61,0.882,A
2024-12-12,64,39,199.3,47.7,-1,97.87,775,280,111,30,2649.08,-8,4.16,0.468,D
2024-12-13,90,130,132.5,47.6,5,80.99,865,299,96,26,2345.98,16,3.51,0.29,D
2024-12-14,93,216,171.6,50.8,4,91.72,574,198,60,11,161.22,4,3.84,0.122,B
2024-12-15,63,113,138.0,44.7,9,136.4,590,221,63,23,2345.75,-2,3.82,0.371,B
2024-12-16,58,25,151.4,44.2,8,127.1,905,285,121,38,3283.03,11,3.21,0.671,B
2024-12-17,108,95,180.4,49.6,9,124.38,885,298,114,28,3167.66,20,3.87,0.26,D
2024-12-18,71,197,141.4,43.5,5,147.63,835,269,99,31,3170.47,16,3.57,0.449,C
2024-12-19,146,230,132.7,53.3,17,138.02,831,326,100,14,1920.4,16,3.85,0.101,B
2024-12-20,87,107,185.5,47.5,7,132.07,843,312,94,39,3080.03,10,3.65,0.455,A
2024-12-21,-6,-23,151.1,39.8,-2,142.09,616,171,81,16,1266.35,4,4.02,0.0,D
2024-12-22,71,41,177.3,48.5,2,155.1,600,180,69,21,1286.57,10,3.81,0.295,A
2024-12-23,142,299,132.9,41.3,-2,121.78,855,296,100,21,1619.15,19,3.7,0.153,A
2024-12-24,141,206,185.2,51.1,6,130.39,916,311,114,32,3574.1,16,3.65,0.231,A
2024-12-25,144,299,156.8,47.5,6,136.9,873,279,103,34,3821.18,22,3.78,0.236,B
2024-12-26,66,109,160.9,57.8,5,161.52,950,371,112,35,2641.22,-9,3.56,0.535,D
2024-12-27,123,268,153.3,54.2,17,150.5,888,317,106,42,3568.26,11,3.59,0.342,C
2024-12-28,50,93,137.4,44.2,10,156.12,677,246,87,42,3790.39,-8,3.42,0.846,A
2024-12-29,74,162,150.0,38.9,10,137.82,637,209,89,37,3665.16,10,3.05,0.502,B
2024-12-30,55,124,138.9,45.7,2,138.8,928,339,116,46,3347.0,21,3.11,0.844,C
2024-12-31,70,143,174.0,41.9,2,155.25,882,301,112,51,3792.02,2,3.33,0.728,B
